A,B,dr,dg,overlap,n_env,agree
gblup_gxe,markeronly_pc25,0.07387869477843557,0.22653455311332663,0.3371026978923406,169,True
gblup_gxe,mlp,0.12453703659992421,0.22773634056358627,0.2864345102082093,169,True
gblup_gxe,mlp__biased,0.12453703659992421,0.22773634056358627,0.2864345102082093,169,True
gblup_gxe,mlp__inflated,0.12453703659992418,0.22773634056358627,0.2864345102082093,169,True
gblup_gxe,mlp__shrunk,0.12453703659992421,0.22773634056358627,0.2864345102082093,169,True
gblup_gxe,reaction_norm,0.2097078484958534,0.27636325445643545,0.20645571613242802,169,True
gblup_gxe,reaction_norm__biased,0.2097078484958534,0.27636325445643545,0.20645571613242802,169,True
gblup_gxe,reaction_norm__inflated,0.20970784849585333,0.27636325445643545,0.20645571613242802,169,True
gblup_gxe,reaction_norm__noise0.5,0.28875042745885804,0.3782823907047329,0.16696182257931044,169,True
gblup_gxe,reaction_norm__noise1.5,0.3460884063538434,0.4974360169107509,0.11770011656995769,169,True
gblup_gxe,reaction_norm__shrunk,0.20970784849585333,0.27636325445643545,0.20645571613242802,169,True
gblup_gxe,rf_large,0.18292713017816378,0.19076402976153756,0.2583997919603609,169,True
gblup_gxe,rf_large__biased,0.18292713017816378,0.19076402976153756,0.2583997919603609,169,True
gblup_gxe,rf_large__inflated,0.1829271301781638,0.19076402976153756,0.2583997919603609,169,True
gblup_gxe,rf_large__noise0.5,0.24252969786578896,0.35929024652229674,0.19452199557579897,169,True
gblup_gxe,rf_large__noise1.5,0.32505984352078693,0.5302411115703334,0.12462082686781728,169,True
gblup_gxe,rf_large__shrunk,0.18292713017816375,0.19076402976153756,0.2583997919603609,169,True
gblup_gxe,rf_large__shuffled,0.29606449915581373,0.420593867216733,0.1455204898055523,169,True
gblup_gxe,rf_small,0.1640749385763226,0.17677863466344543,0.24355642627812238,169,True
gblup_gxe,ridge_pc100_hi,0.1982597360224601,0.24283735075564777,0.2144431133505945,169,True
gblup_gxe,ridge_pc100_lo,0.1987201000531237,0.23861054446602564,0.2144431133505945,169,True
gblup_gxe,ridge_pc10_hi,0.20897597509505905,0.27799062219368226,0.20392348504990107,169,True
gblup_gxe,ridge_pc10_lo,0.20926362878849247,0.27938554843720437,0.2034683189142616,169,True
gblup_gxe,ridge_pc25_hi,0.20218398577197036,0.2676520849829466,0.2166610893259669,169,True
gblup_gxe,ridge_pc25_lo,0.20247555623412913,0.2669486981836931,0.2162384350571588,169,True
gblup_gxe,ridge_pc50_hi,0.19078269358466932,0.23523783979740862,0.21441973995444003,169,True
gblup_gxe,ridge_pc50_lo,0.19112380676355245,0.23390693708402432,0.21340536970930052,169,True
gblup_gxe,ridge_pc50_lo__biased,0.19112380676355248,0.23390693708402432,0.21340536970930052,169,True
gblup_gxe,ridge_pc50_lo__inflated,0.19112380676355245,0.23390693708402432,0.21340536970930052,169,True
gblup_gxe,ridge_pc50_lo__noise0.5,0.2912142615947383,0.4197149183598351,0.16764734293160127,169,True
gblup_gxe,ridge_pc50_lo__noise1.5,0.3185831306170931,0.5200121036988262,0.10399628258099519,169,True
gblup_gxe,ridge_pc50_lo__shrunk,0.19112380676355245,0.23390693708402432,0.21340536970930052,169,True
gblup_gxe,ridge_pc50_lo__shuffled,0.3080672954194568,0.4251253113076137,0.135856289361409,169,True
gbm_deep,gbm_deep__noise0.5,0.093932568308409,0.17925592683322303,0.33700537887627086,169,True
gbm_deep,gbm_deep__noise1.5,0.1652253329606796,0.27170447765117217,0.18781330202579608,169,True
gbm_deep,gbm_deep__shuffled,0.14623546694052358,0.23104979815854887,0.2775235095741099,169,True
gbm_deep,gbm_shallow,0.023438315344478794,0.04774129480366291,0.7364764223013914,169,True
gbm_deep,geno_mean,0.0525175609357345,0.014908992879804643,0.6523550305159275,169,True
gbm_deep,gxe_ridge,0.06098545841100961,0.08791744880681399,0.6075382265799936,169,True
gbm_deep,knn10,0.02591885824493501,0.09531387534665753,0.40897275892894086,169,True
gbm_deep,knn10__biased,0.025918858244934992,0.09699441552382813,0.40897275892894086,169,True
gbm_deep,knn10__inflated,0.025918858244935013,0.09531387534665753,0.40897275892894086,169,True
gbm_deep,knn10__noise0.5,0.06754435927887387,0.16753509081921727,0.29010361837846815,169,True
gbm_deep,knn10__noise1.5,0.1498129080546576,0.23497404166134603,0.16843773579275842,169,True
gbm_deep,knn10__shrunk,0.02591885824493498,0.09710791912867046,0.40897275892894086,169,True
gbm_deep,knn10__shuffled,0.12096731900493235,0.20916615597778432,0.21491443179286945,169,True
gbm_deep,knn50,0.001960193199695409,0.04644120590788995,0.36040937561273334,169,True
gbm_deep,markeronly_pc100,0.09051804181951661,0.027752783193960563,0.2636951396209063,169,True
gbm_deep,markeronly_pc100__biased,0.0905180418195166,0.027752783193960563,0.2636951396209063,169,True
gbm_deep,markeronly_pc100__inflated,0.09051804181951661,0.027752783193960563,0.2636951396209063,169,True
gbm_deep,markeronly_pc100__noise0.5,0.03553490872800683,-0.05190693146928541,0.20258041311080813,169,False
gbm_deep,markeronly_pc100__noise1.5,0.08501455807518703,0.1874395505034713,0.1507696347214219,169,True
gbm_deep,markeronly_pc100__shrunk,0.09051804181951661,0.027752783193960563,0.2636951396209063,169,True
gbm_deep,markeronly_pc25,0.0745922915001956,-0.037729605704746066,0.19817454211941216,169,False
gbm_deep,mlp,0.02393394967870698,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep,mlp__biased,0.02393394967870698,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep,mlp__inflated,0.023933949678706982,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep,mlp__shrunk,0.02393394967870696,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep,reaction_norm,0.06123686221722217,0.08755830704785485,0.6082778715504077,169,True
gbm_deep,reaction_norm__biased,0.06123686221722219,0.08755830704785485,0.6082778715504077,169,True
gbm_deep,reaction_norm__inflated,0.061236862217222146,0.08755830704785485,0.6082778715504077,169,True
gbm_deep,reaction_norm__noise0.5,0.14027944118022692,0.1894774432961523,0.26662621889953547,169,True
gbm_deep,reaction_norm__noise1.5,0.1976174200752122,0.3086310695021703,0.15281597421267062,169,True
gbm_deep,reaction_norm__shrunk,0.06123686221722217,0.08755830704785485,0.6082778715504077,169,True
gbm_deep,rf_large,0.03445614389953263,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep,rf_large__biased,0.034456143899532596,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep,rf_large__inflated,0.03445614389953262,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep,rf_large__noise0.5,0.0940587115871578,0.17048529911371607,0.31892134632349395,169,True
gbm_deep,rf_large__noise1.5,0.17658885724215576,0.3414361641617528,0.1874372598702836,169,True
gbm_deep,rf_large__shrunk,0.03445614389953255,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep,rf_large__shuffled,0.1475935128771826,0.23178891980815233,0.25748963654914486,169,True
gbm_deep,rf_small,0.015603952297691464,-0.012026312745135164,0.6802776644840595,169,False
gbm_deep,ridge_pc100_hi,0.04978874974382898,0.05403240334706717,0.609979253891348,169,True
gbm_deep,ridge_pc100_lo,0.05024911377449254,0.049805597057445083,0.6095240877557085,169,True
gbm_deep,ridge_pc10_hi,0.06050498881642793,0.08918567478510167,0.6164481437252332,169,True
gbm_deep,ridge_pc10_lo,0.06079264250986129,0.0905806010286238,0.6150826453183147,169,True
gbm_deep,ridge_pc25_hi,0.05371299949333915,0.07884713757436605,0.5975643180331931,169,True
gbm_deep,ridge_pc25_lo,0.05400456995549798,0.07814375077511251,0.5979869723020013,169,True
gbm_deep,ridge_pc50_hi,0.04231170730603818,0.04643289238882801,0.6273181788303426,169,True
gbm_deep,ridge_pc50_lo,0.04265282048492127,0.04510198967544377,0.6279098948066738,169,True
gbm_deep,ridge_pc50_lo__biased,0.042652820484921285,0.04510198967544377,0.6279098948066738,169,True
gbm_deep,ridge_pc50_lo__inflated,0.042652820484921285,0.04510198967544377,0.6279098948066738,169,True
gbm_deep,ridge_pc50_lo__noise0.5,0.14274327531610712,0.23090997095125446,0.29413193520938,169,True
gbm_deep,ridge_pc50_lo__noise1.5,0.17011214433846192,0.3312071562902456,0.14630650925275512,169,True
gbm_deep,ridge_pc50_lo__shrunk,0.042652820484921264,0.04510198967544377,0.6279098948066738,169,True
gbm_deep,ridge_pc50_lo__shuffled,0.15959630914082562,0.23632036389903316,0.23161100967555298,169,True
gbm_deep__biased,gbm_deep__noise0.5,0.09393256830840903,0.17925592683322303,0.33700537887627086,169,True
gbm_deep__biased,gbm_deep__noise1.5,0.16522533296067962,0.27170447765117217,0.18781330202579608,169,True
gbm_deep__biased,gbm_deep__shuffled,0.1462354669405236,0.23104979815854887,0.2775235095741099,169,True
gbm_deep__biased,gbm_shallow,0.023438315344478836,0.04774129480366291,0.7364764223013914,169,True
gbm_deep__biased,geno_mean,0.05251756093573453,0.014908992879804643,0.6523550305159275,169,True
gbm_deep__biased,gxe_ridge,0.06098545841100966,0.08791744880681399,0.6075382265799936,169,True
gbm_deep__biased,knn10,0.02591885824493504,0.09531387534665753,0.40897275892894086,169,True
gbm_deep__biased,knn10__biased,0.02591885824493503,0.09699441552382813,0.40897275892894086,169,True
gbm_deep__biased,knn10__inflated,0.02591885824493505,0.09531387534665753,0.40897275892894086,169,True
gbm_deep__biased,knn10__noise0.5,0.06754435927887392,0.16753509081921727,0.29010361837846815,169,True
gbm_deep__biased,knn10__noise1.5,0.14981290805465763,0.23497404166134603,0.16843773579275842,169,True
gbm_deep__biased,knn10__shrunk,0.025918858244935013,0.09710791912867046,0.40897275892894086,169,True
gbm_deep__biased,knn10__shuffled,0.12096731900493242,0.20916615597778432,0.21491443179286945,169,True
gbm_deep__biased,knn50,0.001960193199695448,0.04644120590788995,0.36040937561273334,169,True
gbm_deep__biased,markeronly_pc100,0.09051804181951659,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__biased,markeronly_pc100__biased,0.09051804181951659,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__biased,markeronly_pc100__inflated,0.09051804181951656,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__biased,markeronly_pc100__noise0.5,0.035534908728006784,-0.05190693146928541,0.20258041311080813,169,False
gbm_deep__biased,markeronly_pc100__noise1.5,0.08501455807518707,0.1874395505034713,0.1507696347214219,169,True
gbm_deep__biased,markeronly_pc100__shrunk,0.09051804181951659,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__biased,markeronly_pc25,0.07459229150019556,-0.037729605704746066,0.19817454211941216,169,False
gbm_deep__biased,mlp,0.023933949678706934,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__biased,mlp__biased,0.02393394967870694,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__biased,mlp__inflated,0.023933949678706948,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__biased,mlp__shrunk,0.02393394967870693,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__biased,reaction_norm,0.06123686221722221,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__biased,reaction_norm__biased,0.06123686221722223,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__biased,reaction_norm__inflated,0.0612368622172222,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__biased,reaction_norm__noise0.5,0.14027944118022692,0.1894774432961523,0.26662621889953547,169,True
gbm_deep__biased,reaction_norm__noise1.5,0.19761742007521227,0.3086310695021703,0.15281597421267062,169,True
gbm_deep__biased,reaction_norm__shrunk,0.06123686221722219,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__biased,rf_large,0.03445614389953266,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__biased,rf_large__biased,0.03445614389953264,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__biased,rf_large__inflated,0.03445614389953265,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__biased,rf_large__noise0.5,0.09405871158715784,0.17048529911371607,0.31892134632349395,169,True
gbm_deep__biased,rf_large__noise1.5,0.17658885724215578,0.3414361641617528,0.1874372598702836,169,True
gbm_deep__biased,rf_large__shrunk,0.03445614389953258,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__biased,rf_large__shuffled,0.14759351287718264,0.23178891980815233,0.25748963654914486,169,True
gbm_deep__biased,rf_small,0.015603952297691504,-0.012026312745135164,0.6802776644840595,169,False
gbm_deep__biased,ridge_pc100_hi,0.049788749743829006,0.05403240334706717,0.609979253891348,169,True
gbm_deep__biased,ridge_pc100_lo,0.05024911377449258,0.049805597057445083,0.6095240877557085,169,True
gbm_deep__biased,ridge_pc10_hi,0.06050498881642796,0.08918567478510167,0.6164481437252332,169,True
gbm_deep__biased,ridge_pc10_lo,0.060792642509861314,0.0905806010286238,0.6150826453183147,169,True
gbm_deep__biased,ridge_pc25_hi,0.05371299949333919,0.07884713757436605,0.5975643180331931,169,True
gbm_deep__biased,ridge_pc25_lo,0.05400456995549802,0.07814375077511251,0.5979869723020013,169,True
gbm_deep__biased,ridge_pc50_hi,0.04231170730603822,0.04643289238882801,0.6273181788303426,169,True
gbm_deep__biased,ridge_pc50_lo,0.04265282048492131,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__biased,ridge_pc50_lo__biased,0.042652820484921326,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__biased,ridge_pc50_lo__inflated,0.04265282048492131,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__biased,ridge_pc50_lo__noise0.5,0.14274327531610714,0.23090997095125446,0.29413193520938,169,True
gbm_deep__biased,ridge_pc50_lo__noise1.5,0.17011214433846195,0.3312071562902456,0.14630650925275512,169,True
gbm_deep__biased,ridge_pc50_lo__shrunk,0.042652820484921306,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__biased,ridge_pc50_lo__shuffled,0.15959630914082565,0.23632036389903316,0.23161100967555298,169,True
gbm_deep__inflated,gbm_deep__noise0.5,0.09393256830840897,0.17925592683322303,0.33700537887627086,169,True
gbm_deep__inflated,gbm_deep__noise1.5,0.1652253329606796,0.27170447765117217,0.18781330202579608,169,True
gbm_deep__inflated,gbm_deep__shuffled,0.14623546694052358,0.23104979815854887,0.2775235095741099,169,True
gbm_deep__inflated,gbm_shallow,0.02343831534447879,0.04774129480366291,0.7364764223013914,169,True
gbm_deep__inflated,geno_mean,0.0525175609357345,0.014908992879804643,0.6523550305159275,169,True
gbm_deep__inflated,gxe_ridge,0.06098545841100961,0.08791744880681399,0.6075382265799936,169,True
gbm_deep__inflated,knn10,0.025918858244935,0.09531387534665753,0.40897275892894086,169,True
gbm_deep__inflated,knn10__biased,0.025918858244934992,0.09699441552382813,0.40897275892894086,169,True
gbm_deep__inflated,knn10__inflated,0.02591885824493501,0.09531387534665753,0.40897275892894086,169,True
gbm_deep__inflated,knn10__noise0.5,0.06754435927887387,0.16753509081921727,0.29010361837846815,169,True
gbm_deep__inflated,knn10__noise1.5,0.14981290805465758,0.23497404166134603,0.16843773579275842,169,True
gbm_deep__inflated,knn10__shrunk,0.02591885824493497,0.09710791912867046,0.40897275892894086,169,True
gbm_deep__inflated,knn10__shuffled,0.12096731900493235,0.20916615597778432,0.21491443179286945,169,True
gbm_deep__inflated,knn50,0.001960193199695409,0.04644120590788995,0.36040937561273334,169,True
gbm_deep__inflated,markeronly_pc100,0.09051804181951663,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__inflated,markeronly_pc100__biased,0.09051804181951661,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__inflated,markeronly_pc100__inflated,0.09051804181951663,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__inflated,markeronly_pc100__noise0.5,0.03553490872800683,-0.05190693146928541,0.20258041311080813,169,False
gbm_deep__inflated,markeronly_pc100__noise1.5,0.08501455807518703,0.1874395505034713,0.1507696347214219,169,True
gbm_deep__inflated,markeronly_pc100__shrunk,0.09051804181951663,0.027752783193960563,0.2636951396209063,169,True
gbm_deep__inflated,markeronly_pc25,0.0745922915001956,-0.037729605704746066,0.19817454211941216,169,False
gbm_deep__inflated,mlp,0.023933949678706982,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__inflated,mlp__biased,0.02393394967870698,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__inflated,mlp__inflated,0.02393394967870699,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__inflated,mlp__shrunk,0.02393394967870697,-0.03893139315500569,0.41450559591682457,169,False
gbm_deep__inflated,reaction_norm,0.06123686221722217,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__inflated,reaction_norm__biased,0.06123686221722219,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__inflated,reaction_norm__inflated,0.06123686221722216,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__inflated,reaction_norm__noise0.5,0.1402794411802269,0.1894774432961523,0.26662621889953547,169,True
gbm_deep__inflated,reaction_norm__noise1.5,0.1976174200752122,0.3086310695021703,0.15281597421267062,169,True
gbm_deep__inflated,reaction_norm__shrunk,0.061236862217222146,0.08755830704785485,0.6082778715504077,169,True
gbm_deep__inflated,rf_large,0.03445614389953262,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__inflated,rf_large__biased,0.03445614389953259,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__inflated,rf_large__inflated,0.03445614389953261,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__inflated,rf_large__noise0.5,0.09405871158715781,0.17048529911371607,0.31892134632349395,169,True
gbm_deep__inflated,rf_large__noise1.5,0.17658885724215576,0.3414361641617528,0.1874372598702836,169,True
gbm_deep__inflated,rf_large__shrunk,0.03445614389953254,0.0019590823529569592,0.5026606148467738,169,True
gbm_deep__inflated,rf_large__shuffled,0.1475935128771826,0.23178891980815233,0.25748963654914486,169,True
gbm_deep__inflated,rf_small,0.015603952297691454,-0.012026312745135164,0.6802776644840595,169,False
gbm_deep__inflated,ridge_pc100_hi,0.049788749743828964,0.05403240334706717,0.609979253891348,169,True
gbm_deep__inflated,ridge_pc100_lo,0.05024911377449254,0.049805597057445083,0.6095240877557085,169,True
gbm_deep__inflated,ridge_pc10_hi,0.06050498881642792,0.08918567478510167,0.6164481437252332,169,True
gbm_deep__inflated,ridge_pc10_lo,0.06079264250986127,0.0905806010286238,0.6150826453183147,169,True
gbm_deep__inflated,ridge_pc25_hi,0.05371299949333915,0.07884713757436605,0.5975643180331931,169,True
gbm_deep__inflated,ridge_pc25_lo,0.05400456995549798,0.07814375077511251,0.5979869723020013,169,True
gbm_deep__inflated,ridge_pc50_hi,0.04231170730603818,0.04643289238882801,0.6273181788303426,169,True
gbm_deep__inflated,ridge_pc50_lo,0.04265282048492127,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__inflated,ridge_pc50_lo__biased,0.04265282048492127,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__inflated,ridge_pc50_lo__inflated,0.04265282048492127,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__inflated,ridge_pc50_lo__noise0.5,0.1427432753161071,0.23090997095125446,0.29413193520938,169,True
gbm_deep__inflated,ridge_pc50_lo__noise1.5,0.17011214433846192,0.3312071562902456,0.14630650925275512,169,True
gbm_deep__inflated,ridge_pc50_lo__shrunk,0.042652820484921264,0.04510198967544377,0.6279098948066738,169,True
gbm_deep__inflated,ridge_pc50_lo__shuffled,0.15959630914082562,0.23632036389903316,0.23161100967555298,169,True
gbm_deep__noise0.5,gbm_deep__noise1.5,0.0712927646522706,0.09244855081794916,0.14970741750411565,169,True
gbm_deep__noise0.5,gbm_deep__shrunk,0.093932568308409,0.17925592683322303,0.33700537887627086,169,True
gbm_deep__noise0.5,gbm_deep__shuffled,0.05230289863211458,0.0517938713253259,0.17237094547907306,169,True
gbm_deep__noise0.5,gbm_shallow,0.0704942529639302,0.13151463202956007,0.3192781107581761,169,True
gbm_deep__noise0.5,geno_mean,0.041415007372674485,0.16434693395341837,0.3115826931499414,169,True
gbm_deep__noise0.5,gxe_ridge,0.03294710989739937,0.09133847802640901,0.2763943814290651,169,True
gbm_deep__noise0.5,knn10,0.068013710063474,0.08394205148656547,0.23126628291769763,169,True
gbm_deep__noise0.5,knn10__biased,0.068013710063474,0.08226151130939487,0.23126628291769763,169,True
gbm_deep__noise0.5,knn10__inflated,0.068013710063474,0.08394205148656547,0.23126628291769763,169,True
gbm_deep__noise0.5,knn10__noise0.5,0.026388209029535117,0.011720836014005715,0.16579572524058328,169,True
gbm_deep__noise0.5,knn10__noise1.5,0.05588033974624861,0.05571811482812297,0.1442506287258685,169,True
gbm_deep__noise0.5,knn10__shrunk,0.06801371006347402,0.08214800770455252,0.23126628291769763,169,True
gbm_deep__noise0.5,knn10__shuffled,0.02703475069652337,0.029910229144561363,0.14301654210714912,169,True
gbm_deep__noise0.5,knn50,0.09197237510871359,0.13281472092533303,0.21272661326541153,169,True
gbm_deep__noise0.5,markeronly_pc100,0.18445061012792563,0.20700871002718357,0.17496670108887524,169,True
gbm_deep__noise0.5,markeronly_pc100__biased,0.1844506101279256,0.20700871002718357,0.17496670108887524,169,True
gbm_deep__noise0.5,markeronly_pc100__inflated,0.1844506101279256,0.20700871002718357,0.17496670108887524,169,True
gbm_deep__noise0.5,markeronly_pc100__noise0.5,0.1294674770364158,0.12734899536393757,0.15099534427555403,169,True
gbm_deep__noise0.5,markeronly_pc100__noise1.5,0.00891801023322195,-0.008183623670248276,0.13129338397436208,169,False
gbm_deep__noise0.5,markeronly_pc100__shrunk,0.18445061012792563,0.20700871002718357,0.17496670108887524,169,True
gbm_deep__noise0.5,markeronly_pc25,0.1685248598086046,0.14152632112847693,0.14716563858254314,169,True
gbm_deep__noise0.5,mlp,0.11786651798711598,0.14032453367821734,0.233950833501388,169,True
gbm_deep__noise0.5,mlp__biased,0.11786651798711595,0.14032453367821734,0.233950833501388,169,True
gbm_deep__noise0.5,mlp__inflated,0.11786651798711595,0.14032453367821734,0.233950833501388,169,True
gbm_deep__noise0.5,mlp__shrunk,0.11786651798711595,0.14032453367821734,0.233950833501388,169,True
gbm_deep__noise0.5,reaction_norm,0.03269570609118681,0.09169761978536817,0.2771340263994793,169,True
gbm_deep__noise0.5,reaction_norm__biased,0.032695706091186806,0.09169761978536817,0.2771340263994793,169,True
gbm_deep__noise0.5,reaction_norm__inflated,0.03269570609118683,0.09169761978536817,0.2771340263994793,169,True
gbm_deep__noise0.5,reaction_norm__noise0.5,0.04634687287181791,0.01022151646292927,0.18163096801240722,169,True
gbm_deep__noise0.5,reaction_norm__noise1.5,0.10368485176680324,0.12937514266894728,0.13361559374143525,169,True
gbm_deep__noise0.5,reaction_norm__shrunk,0.032695706091186834,0.09169761978536817,0.2771340263994793,169,True
gbm_deep__noise0.5,rf_large,0.05947642440887637,0.17729684448026609,0.26621380087332097,169,True
gbm_deep__noise0.5,rf_large__biased,0.05947642440887639,0.17729684448026609,0.26621380087332097,169,True
gbm_deep__noise0.5,rf_large__inflated,0.05947642440887637,0.17729684448026609,0.26621380087332097,169,True
gbm_deep__noise0.5,rf_large__noise0.5,0.00012614327874881364,-0.008770627719506902,0.21796710709521044,169,False
gbm_deep__noise0.5,rf_large__noise1.5,0.08265628893374675,0.1621802373285298,0.146551456059298,169,True
gbm_deep__noise0.5,rf_large__shrunk,0.059476424408876453,0.17729684448026609,0.26621380087332097,169,True
gbm_deep__noise0.5,rf_large__shuffled,0.0536609445687736,0.05253299297492933,0.17721195358073027,169,True
gbm_deep__noise0.5,rf_small,0.07832861601071753,0.19128223957835816,0.29957313823829346,169,True
gbm_deep__noise0.5,ridge_pc100_hi,0.04414381856458003,0.12522352348615584,0.2927282260426109,169,True
gbm_deep__noise0.5,ridge_pc100_lo,0.04368345453391646,0.12945032977577794,0.2950950899479363,169,True
gbm_deep__noise0.5,ridge_pc10_hi,0.033427579491981066,0.09007025204812134,0.30469116601361046,169,True
gbm_deep__noise0.5,ridge_pc10_lo,0.0331399257985477,0.0886753258045992,0.3046911660136105,169,True
gbm_deep__noise0.5,ridge_pc25_hi,0.040219568815069835,0.10040878925885698,0.2906813900842841,169,True
gbm_deep__noise0.5,ridge_pc25_lo,0.03992799835291101,0.10111217605811054,0.2906813900842841,169,True
gbm_deep__noise0.5,ridge_pc50_hi,0.05162086100237081,0.132823034444395,0.2888801849592675,169,True
gbm_deep__noise0.5,ridge_pc50_lo,0.051279747823487716,0.13415393715777924,0.2899603014239993,169,True
gbm_deep__noise0.5,ridge_pc50_lo__biased,0.051279747823487716,0.13415393715777924,0.2899603014239993,169,True
gbm_deep__noise0.5,ridge_pc50_lo__inflated,0.051279747823487716,0.13415393715777924,0.2899603014239993,169,True
gbm_deep__noise0.5,ridge_pc50_lo__noise0.5,0.0488107070076981,0.05165404411803143,0.19645804769359668,169,True
gbm_deep__noise0.5,ridge_pc50_lo__noise1.5,0.07617957603005292,0.15195122945702264,0.12311884660027739,169,True
gbm_deep__noise0.5,ridge_pc50_lo__shrunk,0.05127974782348773,0.13415393715777924,0.2899603014239993,169,True
gbm_deep__noise0.5,ridge_pc50_lo__shuffled,0.06566374083241663,0.057064437065810096,0.15187215073183563,169,True
gbm_deep__noise1.5,gbm_deep__shrunk,0.1652253329606796,0.27170447765117217,0.18781330202579608,169,True
gbm_deep__noise1.5,gbm_deep__shuffled,0.018989866020156003,0.040654679492623275,0.13995943441427175,169,True
gbm_deep__noise1.5,gbm_shallow,0.1417870176162008,0.22396318284750924,0.18737193774796987,169,True
gbm_deep__noise1.5,geno_mean,0.1127077720249451,0.25679548477136754,0.1752091884526268,169,True
gbm_deep__noise1.5,gxe_ridge,0.10423987454966997,0.18378702884435819,0.1789671281204506,169,True
gbm_deep__noise1.5,knn10,0.1393064747157446,0.17639060230451462,0.1554483470650766,169,True
gbm_deep__noise1.5,knn10__biased,0.1393064747157446,0.17471006212734402,0.15692763700590498,169,True
gbm_deep__noise1.5,knn10__inflated,0.13930647471574456,0.17639060230451462,0.1554483470650766,169,True
gbm_deep__noise1.5,knn10__noise0.5,0.09768097368180573,0.10416938683195487,0.1408807155071249,169,True
gbm_deep__noise1.5,knn10__noise1.5,0.015412424906021991,0.03673043598982618,0.10771350419982814,169,True
gbm_deep__noise1.5,knn10__shrunk,0.13930647471574462,0.17459655852250167,0.15692763700590498,169,True
gbm_deep__noise1.5,knn10__shuffled,0.04425801395574723,0.06253832167338781,0.12626962048670545,169,True
gbm_deep__noise1.5,knn50,0.16326513976098417,0.2252632717432822,0.1319162890242006,169,True
gbm_deep__noise1.5,markeronly_pc100,0.2557433747801962,0.2994572608451327,0.12432291217226747,169,True
gbm_deep__noise1.5,markeronly_pc100__biased,0.25574337478019615,0.2994572608451327,0.12432291217226747,169,True
gbm_deep__noise1.5,markeronly_pc100__inflated,0.25574337478019615,0.2994572608451327,0.12432291217226747,169,True
gbm_deep__noise1.5,markeronly_pc100__noise0.5,0.2007602416886864,0.21979754618188674,0.12945590002366816,169,True
gbm_deep__noise1.5,markeronly_pc100__noise1.5,0.08021077488549255,0.08426492714770088,0.10572559113065474,169,True
gbm_deep__noise1.5,markeronly_pc100__shrunk,0.2557433747801962,0.2994572608451327,0.12432291217226747,169,True
gbm_deep__noise1.5,markeronly_pc25,0.23981762446087515,0.2339748719464261,0.11031960750221793,169,True
gbm_deep__noise1.5,mlp,0.18915928263938656,0.23277308449616646,0.14446463459316083,169,True
gbm_deep__noise1.5,mlp__biased,0.18915928263938656,0.23277308449616646,0.14446463459316083,169,True
gbm_deep__noise1.5,mlp__inflated,0.18915928263938656,0.23277308449616646,0.14446463459316083,169,True
gbm_deep__noise1.5,mlp__shrunk,0.18915928263938656,0.23277308449616646,0.14446463459316083,169,True
gbm_deep__noise1.5,reaction_norm,0.10398847074345742,0.18414617060331734,0.1789671281204506,169,True
